date,price
11/14/13,514.270142
11/15/13,513.440552
11/18/13,512.442078
11/19/13,509.287567
11/20/13,507.851898
11/21/13,513.693909
11/22/13,512.610962
11/25/13,519.585571
11/26/13,525.785278
11/27/13,528.120117
11/29/13,526.37146
12/02/13,523.832947
12/03/13,523.226929
12/04/13,525.671021
12/05/13,525.253723
12/06/13,531.478271
12/09/13,535.586548
12/10/13,538.825439
12/11/13,535.164246
12/12/13,531.522949
12/13/13,526.96759
12/16/13,533.023193
12/17/13,531.473267
12/18/13,538.870178
12/19/13,539.600403
12/20/13,546.753906
12/23/13,553.947083
12/24/13,552.327637
12/26/13,555.119507
12/27/13,555.586426
12/30/13,551.145325
12/31/13,556.734009
01/02/14,552.963501
01/03/14,548.929749
01/06/14,555.049927
01/07/14,565.750366
01/08/14,566.927673
01/09/14,561.468201
01/10/14,561.438354
01/13/14,557.861633
01/14/14,570.986267
01/15/14,570.598816
01/16/14,574.374268
01/17/14,571.547607
01/21/14,578.090088
01/22/14,578.745789
01/23/14,576.301697
01/24/14,558.283875
01/27/14,547.056946
01/28/14,557.876526
01/29/14,549.883545
01/30/14,564.02655
01/31/14,586.669312
02/03/14,563.052856
02/04/14,565.402588
02/05/14,567.906311
02/06/14,576.232178
02/07/14,584.91571
02/10/14,582.675232
02/11/14,591.244507
02/12/14,589.510803
02/13/14,596.07312
02/14/14,597.513733
02/18/14,601.527649
02/19/14,597.285217
02/20/14,598.16449
02/21/14,598.005554
02/24/14,602.337402
02/25/14,606.058167
02/26/14,606.142639
02/27/14,605.66571
02/28/14,603.897217
03/03/14,597.459106
03/04/14,603.529602
03/05/14,605.193787
03/06/14,605.864441
03/07/14,603.470032
03/10/14,601.870422
03/11/14,596.117798
03/12/14,599.749207
03/13/14,590.688171
03/14/14,582.610657
03/17/14,592.198303
03/18/14,601.716431
03/19/14,595.750244
03/20/14,594.711975
03/21/14,587.697571
03/24/14,575.223694
03/25/14,575.61615
03/26/14,562.327576
03/27/14,555.406067
03/28/14,556.927734
03/31/14,553.924255
04/01/14,564.058533
04/02/14,563.899353
04/03/14,566.62439
04/04/14,540.169861
04/07/14,535.207153
04/08/14,551.86554
04/09/14,561.054993
04/10/14,537.991821
04/11/14,527.698425
04/14/14,529.60791
04/15/14,533.50647
04/16/14,553.496582
04/17/14,533.168335
04/21/14,525.729248
04/22/14,531.885437
04/23/14,524.058472
04/24/14,522.288208
04/25/14,513.3573
04/28/14,514.32196
04/29/14,524.81427
04/30/14,523.779968
05/01/14,528.444336
05/02/14,525.04303
05/05/14,524.923706
05/06/14,512.322998
05/07/14,507.171295
05/08/14,508.205627
05/09/14,515.893311
05/12/14,527.022156
05/13/14,530.174805
05/14/14,523.77002
05/15/14,517.136536
05/16/14,517.782959
05/19/14,525.967957
05/20/14,526.872986
05/21/14,535.992798
05/22/14,542.079346
05/23/14,549.677551
05/27/14,562.855103
05/28/14,558.608459
05/29/14,557.017212
05/30/14,556.828247
06/02/14,550.900879
06/03/14,541.960022
06/04/14,541.681519
06/05/14,550.871033
06/06/14,553.28772
06/09/14,559.046082
06/10/14,557.484619
06/11/14,555.783997
06/12/14,548.334961
06/13/14,548.742737
06/16/14,541.30365
06/17/14,540.040588
06/18/14,550.343933
06/19/14,551.86554
06/20/14,553.317566
06/23/14,561.860596
06/24/14,561.53241
06/25/14,575.485657
06/26/14,572.850159
06/27/14,574.083374
06/30/14,572.134094
07/01/14,579.483704
07/02/14,579.150513
07/03/14,581.53241
07/07/14,579.065979
07/08/14,567.967041
07/09/14,572.929749
07/10/14,567.976929
07/11/14,576.012756
07/14/14,581.671631
07/15/14,581.582153
07/16/14,579.473755
07/17/14,570.59259
07/18/14,591.825806
07/21/14,586.246521
07/22/14,591.487671
07/23/14,592.720886
07/24/14,590.105286
07/25/14,585.79895
07/28/14,587.3703
07/29/14,582.407593
07/30/14,584.207703
07/31/14,568.474243
08/01/14,562.974487
08/04/14,570.015747
08/05/14,561.979919
08/06/14,563.276794
08/07/14,560.279297
08/08/14,565.659729
08/11/14,564.774536
08/12/14,559.65271
08/13/14,571.636841
08/14/14,571.507568
08/15/14,570.343933
08/18/14,578.976501
08/19/14,583.650757
08/20/14,581.293762
08/21/14,580.179871
08/22/14,579.374268
08/25/14,577.027222
08/26/14,574.700012
08/27/14,567.877502
08/28/14,566.087341
08/29/14,568.474243
09/02/14,574.172913
09/03/14,574.779541
09/04/14,578.797485
09/05/14,582.875061
09/08/14,586.495117
09/09/14,577.832764
09/10/14,579.911316
09/11/14,578.170898
09/12/14,572.472229
09/15/14,569.966003
09/16/14,576.778564
09/17/14,581.572205
09/18/14,586.047607
09/19/14,592.820374
09/22/14,584.157959
09/23/14,577.952087
09/24/14,584.774597
09/25/14,571.915283
09/26/14,573.944153
09/29/14,573.208191
09/30/14,574.202698
10/01/14,565.162415
10/02/14,566.962524
10/03/14,572.134094
10/06/14,574.192749
10/07/14,560.657227
10/08/14,569.369324
10/09/14,557.812866
10/10/14,541.512451
10/13/14,530.294128
10/14/14,534.998291
10/15/14,527.131531
10/16/14,521.641724
10/17/14,508.374695
10/20/14,517.991821
10/21/14,523.660645
10/22/14,529.796875
10/23/14,541.005249
10/24/14,536.828247
10/27/14,537.812805
10/28/14,545.898376
10/29/14,546.325989
10/30/14,547.300659
10/31/14,556.022705
11/03/14,552.183777
11/04/14,551.079895
11/05/14,542.934631
11/06/14,539.075867
11/07/14,538.051514
11/10/14,544.496094
11/11/14,547.280762
11/12/14,544.317078
11/13/14,542.397583
11/14/14,541.422974
11/17/14,533.576111
11/18/14,532.104187
11/19/14,534.053467
11/20/14,531.905273
11/21/14,534.560669
11/24/14,536.321045
11/25/14,538.121094
11/26/14,537.414978
11/28/14,538.867004
12/01/14,530.88092
12/02/14,530.831177
12/03/14,528.41449
12/04/14,534.371765
12/05/14,522.387634
12/08/14,524.098206
12/09/14,530.453308
12/10/14,523.183228
12/11/14,525.450806
12/12/14,515.82373
12/15/14,510.990295
12/16/14,492.680969
12/17/14,502.129028
12/18/14,508.305054
12/19/14,513.526367
12/22/14,521.999756
12/23/14,527.688477
12/24/14,525.878418
12/26/14,531.10968
12/29/14,527.429932
12/30/14,527.519409
12/31/14,523.521423
