date,price
08/10/15,94.150002
08/11/15,93.620003
08/12/15,94.190002
08/13/15,93.43
08/14/15,94.419998
08/17/15,93.93
08/18/15,95.169998
08/19/15,95.309998
08/20/15,90.559998
08/21/15,86.059998
08/24/15,82.089996
08/25/15,83
08/26/15,87.190002
08/27/15,89.730003
08/28/15,91.010002
08/31/15,89.43
09/01/15,87.230003
09/02/15,89.889999
09/03/15,88.150002
09/04/15,88.260002
09/08/15,89.529999
09/09/15,90.440002
09/10/15,91.980003
09/11/15,92.050003
09/14/15,92.309998
09/15/15,92.900002
09/16/15,93.449997
09/17/15,94.339996
09/18/15,94.400002
09/21/15,95.550003
09/22/15,92.959999
09/23/15,93.970001
09/24/15,94.410004
09/25/15,92.769997
09/28/15,89.209999
09/29/15,86.669998
09/30/15,89.900002
10/01/15,90.949997
10/02/15,92.07
10/05/15,94.010002
10/06/15,92.800003
10/07/15,92.400002
10/08/15,92.470001
10/09/15,93.239998
10/12/15,94.260002
10/13/15,94.120003
10/14/15,94.07
10/15/15,95.959999
10/16/15,97.540001
10/19/15,98.470001
10/20/15,97
10/21/15,97.110001
10/22/15,99.669998
10/23/15,102.190002
10/26/15,103.769997
10/27/15,103.699997
10/28/15,104.199997
10/29/15,104.879997
10/30/15,101.970001
11/02/15,103.309998
11/03/15,102.580002
11/04/15,103.940002
11/05/15,108.760002
11/06/15,107.099998
11/09/15,106.489998
11/10/15,107.910004
11/11/15,109.010002
11/12/15,108.019997
11/13/15,103.949997
11/16/15,104.040001
11/17/15,105.129997
11/18/15,107.769997
11/19/15,106.260002
11/20/15,107.32
11/23/15,106.949997
11/24/15,105.739998
11/25/15,105.410004
11/27/15,105.449997
11/30/15,104.239998
12/01/15,107.120003
12/02/15,106.07
12/03/15,104.379997
12/04/15,106.18
12/07/15,105.610001
12/08/15,106.489998
12/09/15,104.599998
12/10/15,105.419998
12/11/15,102.120003
12/14/15,104.660004
12/15/15,104.550003
12/16/15,106.790001
12/17/15,106.220001
12/18/15,104.040001
12/21/15,104.769997
12/22/15,105.510002
12/23/15,104.629997
12/24/15,105.019997
12/28/15,105.93
12/29/15,107.260002
12/30/15,106.220001
12/31/15,104.660004
01/04/16,102.220001
01/05/16,102.730003
01/06/16,102.970001
01/07/16,97.919998
01/08/16,97.330002
01/11/16,97.510002
01/12/16,99.370003
01/13/16,95.440002
01/14/16,98.370003
01/15/16,94.970001
01/19/16,95.260002
01/20/16,94.349998
01/21/16,94.160004
01/22/16,97.940002
01/25/16,97.010002
01/26/16,97.339996
01/27/16,94.449997
01/28/16,109.110001
01/29/16,112.209999
02/01/16,115.089996
02/02/16,114.610001
02/03/16,112.690002
02/04/16,110.489998
02/05/16,104.07
02/08/16,99.75
02/09/16,99.540001
02/10/16,101
02/11/16,101.910004
02/12/16,102.010002
02/16/16,101.610001
02/17/16,105.199997
02/18/16,103.470001
02/19/16,104.57
02/22/16,107.160004
02/23/16,105.459999
02/24/16,106.879997
02/25/16,108.07
02/26/16,107.919998
02/29/16,106.919998
03/01/16,109.82
03/02/16,109.949997
03/03/16,109.580002
03/04/16,108.389999
03/07/16,105.730003
03/08/16,105.93
03/09/16,107.510002
03/10/16,107.32
03/11/16,109.410004
03/14/16,109.889999
03/15/16,110.669998
03/16/16,112.18
03/17/16,111.019997
03/18/16,111.449997
03/21/16,111.849998
03/22/16,112.25
03/23/16,112.540001
03/24/16,113.050003
03/28/16,113.690002
03/29/16,116.139999
03/30/16,114.699997
03/31/16,114.099998
04/01/16,116.059998
04/04/16,112.550003
04/05/16,112.220001
04/06/16,113.709999
04/07/16,113.639999
04/08/16,110.629997
04/11/16,108.989998
04/12/16,110.610001
04/13/16,110.510002
04/14/16,110.839996
04/15/16,109.639999
04/18/16,110.449997
04/19/16,112.290001
04/20/16,112.419998
04/21/16,113.440002
04/22/16,110.559998
04/25/16,110.099998
04/26/16,108.760002
04/27/16,108.889999
04/28/16,116.730003
04/29/16,117.580002
05/02/16,118.57
05/03/16,117.43
05/04/16,118.059998
05/05/16,117.809998
05/06/16,119.489998
05/09/16,119.239998
05/10/16,120.5
05/11/16,119.519997
05/12/16,120.279999
05/13/16,119.809998
05/16/16,118.669998
05/17/16,117.349998
05/18/16,117.650002
05/19/16,116.809998
05/20/16,117.349998
05/23/16,115.970001
05/24/16,117.699997
05/25/16,117.889999
05/26/16,119.470001
05/27/16,119.379997
05/31/16,118.809998
06/01/16,118.779999
06/02/16,118.93
06/03/16,118.470001
06/06/16,118.790001
06/07/16,117.760002
06/08/16,118.389999
06/09/16,118.559998
06/10/16,116.620003
06/13/16,113.949997
06/14/16,114.940002
06/15/16,114.599998
06/16/16,114.389999
06/17/16,113.019997
06/20/16,113.370003
06/21/16,114.379997
06/22/16,113.910004
06/23/16,115.080002
06/24/16,112.080002
06/27/16,108.970001
06/28/16,112.699997
06/29/16,114.160004
06/30/16,114.279999
07/01/16,114.190002
07/05/16,114.199997
07/06/16,116.699997
07/07/16,115.849998
07/08/16,117.239998
07/11/16,117.870003
07/12/16,117.93
07/13/16,116.779999
07/14/16,117.290001
07/15/16,116.860001
07/18/16,119.370003
07/19/16,120.610001
07/20/16,121.919998
07/21/16,120.610001
07/22/16,121
07/25/16,121.629997
07/26/16,121.220001
07/27/16,123.339996
07/28/16,125
07/29/16,123.940002
08/01/16,124.309998
08/02/16,123.089996
08/03/16,122.510002
08/04/16,124.360001
08/05/16,125.150002
08/08/16,125.260002
08/09/16,125.059998
08/10/16,124.879997
08/11/16,124.900002
08/12/16,124.879997
08/15/16,123.900002
08/16/16,123.300003
08/17/16,124.370003
08/18/16,123.910004
08/19/16,123.559998
08/22/16,124.150002
08/23/16,124.370003
08/24/16,123.480003
08/25/16,123.889999
08/26/16,124.959999
08/29/16,126.540001
08/30/16,125.839996
08/31/16,126.120003
09/01/16,126.169998
09/02/16,126.510002
09/06/16,129.729996
09/07/16,131.050003
09/08/16,130.270004
09/09/16,127.099998
09/12/16,128.690002
09/13/16,127.209999
09/14/16,127.769997
09/15/16,128.350006
09/16/16,129.070007
09/19/16,128.649994
09/20/16,128.639999
09/21/16,129.940002
09/22/16,130.080002
09/23/16,127.959999
09/26/16,127.309998
09/27/16,128.690002
09/28/16,129.229996
09/29/16,128.089996
09/30/16,128.270004
10/03/16,128.770004
10/04/16,128.190002
10/05/16,128.470001
10/06/16,128.740005
10/07/16,128.990005
10/10/16,130.240005
10/11/16,128.880005
10/12/16,129.050003
10/13/16,127.82
10/14/16,127.879997
10/17/16,127.540001
10/18/16,128.570007
10/19/16,130.110001
10/20/16,130
10/21/16,132.070007
10/24/16,133.279999
10/25/16,132.289993
10/26/16,131.039993
10/27/16,129.690002
10/28/16,131.289993
10/31/16,130.990005
11/01/16,129.5
11/02/16,127.169998
11/03/16,120
11/04/16,120.75
11/07/16,122.150002
11/08/16,124.220001
11/09/16,123.18
11/10/16,120.800003
11/11/16,119.019997
11/14/16,115.080002
11/15/16,117.199997
11/16/16,116.339996
11/17/16,117.790001
11/18/16,117.019997
11/21/16,121.769997
11/22/16,121.470001
11/23/16,120.839996
11/25/16,120.379997
11/28/16,120.410004
11/29/16,120.870003
11/30/16,118.419998
12/01/16,115.099998
12/02/16,115.400002
12/05/16,117.43
12/06/16,117.309998
12/07/16,117.949997
12/08/16,118.910004
12/09/16,119.68
12/12/16,117.769997
12/13/16,120.309998
12/14/16,120.209999
12/15/16,120.57
12/16/16,119.870003
12/19/16,119.239998
12/20/16,119.089996
12/21/16,119.040001
12/22/16,117.400002
12/23/16,117.269997
12/27/16,118.010002
12/28/16,116.919998
12/29/16,116.349998
12/30/16,115.050003
01/03/17,116.860001
01/04/17,118.690002
01/05/17,120.669998
01/06/17,123.410004
01/09/17,124.900002
01/10/17,124.349998
01/11/17,126.089996
01/12/17,126.620003
01/13/17,128.339996
01/17/17,127.870003
01/18/17,127.919998
01/19/17,127.550003
01/20/17,127.040001
01/23/17,128.929993
01/24/17,129.369995
01/25/17,131.479996
01/26/17,132.779999
01/27/17,132.179993
01/30/17,130.979996
01/31/17,130.320007
02/01/17,133.229996
02/02/17,130.839996
02/03/17,130.979996
02/06/17,132.059998
02/07/17,131.839996
02/08/17,134.199997
02/09/17,134.139999
02/10/17,134.190002
02/13/17,134.050003
02/14/17,133.850006
02/15/17,133.440002
02/16/17,133.839996
02/17/17,133.529999
02/21/17,133.720001
02/22/17,136.119995
02/23/17,135.360001
02/24/17,135.440002
02/27/17,136.410004
02/28/17,135.539993
03/01/17,137.419998
03/02/17,136.759995
03/03/17,137.169998
03/06/17,137.419998
03/07/17,137.300003
03/08/17,137.720001
03/09/17,138.240005
03/10/17,138.789993
03/13/17,139.600006
03/14/17,139.320007
03/15/17,139.720001
03/16/17,139.990005
03/17/17,139.839996
03/20/17,139.940002
03/21/17,138.509995
03/22/17,139.589996
03/23/17,139.529999
03/24/17,140.339996
03/27/17,140.320007
03/28/17,141.759995
03/29/17,142.649994
03/30/17,142.410004
03/31/17,142.050003
04/03/17,142.279999
04/04/17,141.729996
04/05/17,141.850006
04/06/17,141.169998
04/07/17,140.779999
04/10/17,141.039993
04/11/17,139.919998
04/12/17,139.580002
04/13/17,139.389999
04/17/17,141.419998
04/18/17,140.960007
04/19/17,142.270004
04/20/17,143.800003
04/21/17,143.679993
04/24/17,145.470001
04/25/17,146.490005
04/26/17,146.559998
04/27/17,147.699997
04/28/17,150.25
05/01/17,152.460007
05/02/17,152.779999
05/03/17,151.800003
05/04/17,150.850006
05/05/17,150.240005
05/08/17,151.059998
05/09/17,150.479996
05/10/17,150.289993
05/11/17,150.039993
05/12/17,150.330002
05/15/17,150.190002
05/16/17,149.779999
05/17/17,144.850006
05/18/17,147.660004
05/19/17,148.059998
05/22/17,148.240005
05/23/17,148.070007
05/24/17,150.039993
05/25/17,151.960007
05/26/17,152.130005
05/30/17,152.380005
05/31/17,151.460007
06/01/17,151.529999
06/02/17,153.610001
06/05/17,153.630005
06/06/17,152.809998
06/07/17,153.119995
06/08/17,154.710007
06/09/17,149.600006
06/12/17,148.440002
06/13/17,150.679993
06/14/17,150.25
06/15/17,149.800003
06/16/17,150.639999
06/19/17,152.869995
06/20/17,152.25
06/21/17,153.910004
06/22/17,153.399994
06/23/17,155.070007
06/26/17,153.589996
06/27/17,150.580002
06/28/17,153.240005
06/29/17,151.039993
06/30/17,150.979996
07/03/17,148.429993
07/05/17,150.339996
07/06/17,148.820007
07/07/17,151.440002
07/10/17,153.5
07/11/17,155.270004
07/12/17,158.899994
07/13/17,159.259995
07/14/17,159.970001
07/17/17,159.729996
07/18/17,162.860001
07/19/17,164.139999
07/20/17,164.529999
07/21/17,164.429993
07/24/17,166
07/25/17,165.279999
07/26/17,165.610001
07/27/17,170.440002
07/28/17,172.449997
07/31/17,169.25
08/01/17,169.860001
08/02/17,169.300003
08/03/17,168.589996
08/04/17,169.619995
08/07/17,171.979996
08/08/17,171.229996
08/09/17,171.179993
08/10/17,167.399994
08/11/17,168.080002
08/14/17,170.75
08/15/17,171
08/16/17,170
08/17/17,166.910004
08/18/17,167.410004
08/21/17,167.779999
08/22/17,169.639999
08/23/17,168.710007
08/24/17,167.740005
08/25/17,166.320007
08/28/17,167.240005
08/29/17,168.050003
08/30/17,169.919998
08/31/17,171.970001
09/01/17,172.020004
09/05/17,170.720001
09/06/17,172.089996
09/07/17,173.210007
09/08/17,170.949997
09/11/17,173.509995
09/12/17,172.960007
09/13/17,173.050003
09/14/17,170.960007
09/15/17,171.639999
09/18/17,170.009995
09/19/17,172.520004
09/20/17,172.169998
09/21/17,171.110001
09/22/17,170.539993
09/25/17,162.869995
09/26/17,164.210007
09/27/17,167.679993
09/28/17,168.729996
09/29/17,170.869995
10/02/17,169.470001
10/03/17,169.960007
10/04/17,168.419998
10/05/17,171.240005
10/06/17,172.229996
10/09/17,172.5
10/10/17,171.589996
10/11/17,172.740005
10/12/17,172.550003
10/13/17,173.740005
10/16/17,174.520004
10/17/17,176.110001
10/18/17,176.029999
10/19/17,174.559998
10/20/17,174.979996
10/23/17,171.270004
10/24/17,171.800003
10/25/17,170.600006
10/26/17,170.630005
10/27/17,177.880005
10/30/17,179.869995
10/31/17,180.059998
11/01/17,182.660004
11/02/17,178.919998
11/03/17,178.919998
11/06/17,180.169998
11/07/17,180.25
11/08/17,179.559998
11/09/17,179.300003
11/10/17,178.460007
