date,label,confidence,entity-label,entity-confidence
8122015,neu,0.82060791,pos,0.49594713
8122015,neu,0.9873958,neg,0.37268562
8122015,neu,0.52975335,pos,0.37415215
8122015,neu,0.99815449,neu,0.4555071
8122015,neu,0.99913958,neu,0.82930033
8122015,neu,0.99750041,neg,0.38263673
8122015,neu,0.9993566,neu,0.53951754
8102015,neu,0.75091755,,
8102015,neu,0.55378471,,
8142015,neg,0.97515208,neg,0.80720616
8142015,neg,0.97280019,neg,0.91126595
8142015,neg,0.4449604,neg,0.5306922
8202015,neu,0.98294209,neu,0.49283035
8202015,neu,0.56522853,pos,0.42788548
8202015,neu,0.96703359,neu,0.4637268
8212015,neg,0.74652661,neg,0.7474823
8212015,neu,0.92586106,neu,0.52014072
8212015,neu,0.9995478,neu,0.98585583
8212015,neu,0.99478214,neu,0.99166031
8172015,neu,0.84349988,neg,0.44938924
8242015,neu,0.98124089,neu,0.83423213
8242015,neg,0.53565043,pos,0.49387947
8242015,neg,0.66939954,neg,0.52396938
8242015,neg,0.92968215,neg,0.91698288
8242015,neg,0.94833124,neg,0.94679835
8252015,neg,0.86474746,,
8252015,neu,0.79068019,neg,0.63627142
8252015,neu,0.63871985,neg,0.67472401
8252015,neu,0.98637037,neu,0.63223313
8252015,neu,0.97717887,neg,0.78791188
8252015,neu,0.98242221,neg,0.85306287
8262015,neu,0.99576273,neu,0.74288167
8272015,neu,0.97091592,neu,0.56622347
8272015,neu,0.99890038,pos,0.76674112
8272015,neu,0.83185723,neg,0.45765981
8272015,neu,0.80688812,neg,0.52339737
8282015,neu,0.96914244,neu,0.86988011
8212015,neu,0.99182614,neg,0.43648786
8212015,neu,0.70674891,pos,0.46883997
8212015,neu,0.79389151,neu,0.40555372
9012015,neu,0.99036585,neu,0.87720995
9012015,neu,0.99474347,neu,0.90680124
9012015,neu,0.72069023,pos,0.67791261
9012015,neu,0.66091035,pos,0.66534306
9022015,neu,0.80443424,neg,0.79623023
9032015,pos,0.46371256,pos,0.57950375
9032015,neu,0.93333225,,
9032015,neu,0.98933116,neu,0.72743341
9032015,neu,0.99675244,neu,0.82928042
9012015,neu,0.96563421,neg,0.52166766
9012015,neu,0.98884958,neu,0.52428528
9012015,neg,0.76806176,,
9012015,neg,0.80865593,,
9012015,neu,0.79880278,neu,0.92147603
9072015,neu,0.8576529,,
9072015,neu,0.8897519,neu,0.84976714
9082015,neu,0.85511361,pos,0.69320147
9082015,neu,0.99998072,pos,0.61379993
9142015,neu,0.99199287,pos,0.42956069
9142015,neu,0.99518247,pos,0.40852419
9102015,neg,0.74428304,neu,0.6209582
9102015,neu,0.91132268,neu,0.65547359
