date,label,confidence,entity-label,entity-confidence
12212015,neu,0.9126638,neu,0.82694302
1142016,neu,0.9028465,neu,0.49258625
1152016,neu,0.942966,,
1152016,neu,0.942966,,
1162016,neg,0.57191936,pos,0.5767268
1192016,neg,0.70461229,pos,0.43508318
1202016,neu,0.92411662,neu,0.91329388
1202016,neu,0.92411662,neu,0.91329388
1202016,neu,0.68036514,neu,0.50962273
1222016,neu,0.96744668,neg,0.48173192
1222016,neu,0.89609584,pos,0.48948112
1222016,neu,0.98849691,neg,0.45489696
1222016,neg,0.93915722,neu,0.88731716
1232016,neu,0.54772208,neu,0.76123459
1222016,neg,0.86833584,,
1222016,neg,0.86833584,,
1222016,neg,0.98412712,neu,0.85770436
1222016,neu,1.0,neu,0.47688187
12282015,neu,0.98162322,neg,0.5882652
1252016,neu,0.96207598,neu,0.96607841
1262016,neu,0.94468029,neu,0.96932519
1262016,neu,0.99090874,neu,0.70586198
1262016,neu,0.98739615,neu,0.51644069
1262016,neu,0.99971269,neu,0.73109203
1262016,neu,0.97839165,neu,0.94242723
1262016,neu,0.908506,,
1262016,pos,0.68855367,pos,0.90655888
1262016,pos,0.68855367,pos,0.90655888
1262016,neu,0.97492223,,
1272016,neu,0.99934093,neu,0.8167888
1272016,neu,0.96814681,,
1272016,neu,0.99934093,neu,0.8167888
1272016,neu,0.99979096,,
1272016,neu,0.99006043,neg,0.75611048
1272016,neu,0.99979096,,
1272016,neu,0.95586021,neg,0.63584286
1272016,neu,0.98520907,neu,0.84269895
1272016,neu,0.99855078,neu,0.54008612
1282016,neu,0.90186889,neu,0.96037521
1282016,neu,0.99996745,,
1282016,neu,0.99996745,,
1282016,neu,0.98871299,neu,0.70991406
1282016,neu,0.99784043,,
1292016,neu,0.9975709,neg,0.39053327
1292016,neu,0.9975709,neg,0.39053327
1292016,neu,0.99880677,neu,0.76885152
12302015,neu,0.98803063,neu,0.67185529
12302015,neg,0.87285737,neu,0.48164932
12302015,neg,0.96110584,neg,0.44124651
12302015,neg,0.84926875,neu,0.71981573
1282016,neg,0.57029495,neg,0.44756175
1282016,neg,0.61948313,neg,0.44756175
1282016,neg,0.61948313,neg,0.44756175
1282016,neu,0.85560424,neg,0.49335437
1292016,neu,0.97786993,neg,0.52940688
12302015,neu,0.78074455,neu,0.64501002
12302015,neu,0.9987366,neu,0.81525388
12302015,neu,0.48572403,neu,0.50990957
12302015,neu,0.81495924,neg,0.83666331
2012016,neu,0.95892104,neu,0.94507017
2012016,neu,0.92058404,neu,0.39794567
2012016,neu,0.95892104,neu,0.94507017
2022016,neu,0.87788806,pos,0.46858344
2022016,neu,0.99511026,,
2022016,neu,0.78597744,neu,0.78404251
2022016,neu,0.78597744,neu,0.78404251
2022016,neu,0.91440084,,
2022016,neu,0.91440084,,
2052016,neu,0.90539865,,
2082016,neu,0.89578554,neg,0.81296721
2082016,neu,0.94692589,neu,0.56178154
2042016,neu,0.88796749,neg,0.80147299
2042016,neu,0.88090596,,
2042016,neu,0.88090596,,
2122016,neu,0.97084662,,
2162016,neg,0.97540885,neg,0.98459499
2162016,neu,0.99985818,neu,0.45597937
2162016,neg,0.97459882,neg,0.97875474
2162016,neg,0.92128529,,
2162016,neg,0.92128529,,
2162016,neu,0.95242225,neu,0.91671408
2172016,neu,0.99586483,neu,0.64399397
2172016,neu,0.80037322,neu,0.80250767
2172016,neu,0.99954811,neu,0.99757302
2172016,neu,0.99928557,,
2172016,neu,0.99936217,neu,0.98328999
2172016,neu,0.99798664,neu,0.55208732
2172016,neu,0.9973424,neu,0.62875462
2182016,neu,0.99913811,,
2182016,neu,0.99913432,,
2172016,neu,0.9973424,neu,0.62875462
2172016,neu,0.81173894,neu,0.86719597
2192016,neu,0.87456534,,
2192016,neu,0.51112384,neg,0.66174986
2192016,neu,0.53732098,neg,0.63352525
2192016,neu,0.95425209,neu,0.98454168
2192016,neu,0.9845749,neu,0.97679145
2192016,neu,0.99891854,neu,0.76296962
2192016,neu,0.99975068,neu,0.74815095
2192016,neu,0.99963901,,
2192016,neu,0.99963901,,
2202016,neg,0.66301036,neg,0.73994157
2202016,neu,0.77846757,,
2202016,neu,0.99963901,,
2232016,neu,0.97186042,neu,0.94370411
2232016,neu,0.99935708,neu,0.97530955
2232016,neu,0.9983039,neu,0.84765747
2232016,neu,0.98769954,neu,0.78925924
2242016,neg,0.90572641,,
2242016,neg,0.99015815,neg,0.53061078
2242016,neu,0.95414738,,
2242016,neu,0.95414738,,
2242016,neg,0.99015815,neg,0.53061078
2242016,neu,0.83732226,neu,0.85078378
2242016,neu,0.99989961,,
2262016,neu,0.99750257,neu,0.78241962
2262016,neg,0.78914684,,
2262016,neu,0.90699904,neu,0.77489051
2262016,neg,0.78914684,,
2302016,neu,0.97870731,neu,0.7677898
2302016,neu,0.97015697,neu,0.77030037
2302016,neu,0.99336273,,
2302016,neu,0.99336273,,
2302016,neu,0.9991382,neu,0.83767992
2272016,neu,0.99968901,neu,0.94937486
2272016,neu,0.97842068,neu,0.69575139
2272016,neu,0.97842068,neu,0.69575139
2292016,neu,0.98682397,neu,0.92631824
2292016,neu,0.98936175,,
2292016,neu,0.98936175,,
2262016,neu,0.9998515,neu,0.74161536
2262016,neg,0.48849637,,
2262016,neu,0.42669873,,
2262016,neu,0.99882752,,
2302016,neu,0.99929554,neu,0.94703715
2302016,neu,0.9991382,neu,0.83767992
2252016,neu,0.99934393,neu,0.72459752
2252016,neu,0.99966266,neu,0.98911769
2252016,neu,0.67448815,neu,0.46570273
2252016,neu,0.69283943,neu,0.51832593
3012016,neu,0.97870731,neu,0.7677898
3012016,neu,0.97015697,neu,0.77030037
3012016,neu,0.99336273,,
3012016,neu,0.99336273,,
3012016,neu,0.9991382,neu,0.83767992
3012016,neu,0.99929554,neu,0.94703715
3022016,neu,0.98198022,neu,0.65578859
3042016,neu,0.96909239,neu,0.54788036
3042016,neu,0.99998571,neu,0.99377927
3042016,neu,0.99998571,neu,0.99377927
3042016,neu,0.99998571,neu,0.99377927
3042016,neu,0.79842714,,
3042016,neu,0.98816328,neu,0.65028752
3032016,neg,0.56237535,neu,0.78181262
3032016,neu,0.99377588,neu,0.93053331
3032016,neu,0.97772106,neu,0.78591712
3032016,neu,0.99659549,,
3032016,neu,0.98614205,neu,0.88473927
3032016,neu,0.9995757,neu,0.82603667
3072016,neg,0.99145284,,
3072016,neg,0.99145284,,
3072016,neu,0.85789359,neu,0.39836145
3072016,neu,0.99986054,neu,0.96258625
2252016,neu,0.99979253,neu,0.89526159
2252016,neu,0.98544982,neu,0.96086868
2252016,neu,0.99952329,neu,0.82143432
2252016,neu,0.99958087,neu,0.96534858
2252016,neu,0.99979253,neu,0.89526159
3012016,neu,0.9991382,neu,0.83767992
3082016,neu,0.98916568,neu,0.8507779
3082016,neu,0.98916568,neu,0.8507779
3082016,neg,0.99145284,,
3102016,neu,0.98390674,,
3102016,neu,0.99588908,pos,0.55336006
3102016,neu,0.99588908,pos,0.55336006
3112016,neu,0.98390674,,
3112016,neu,0.97847125,neu,0.75121919
3112016,neu,0.99978826,,
3112016,neu,0.89362001,neg,0.48278784
3112016,neu,0.99950848,neu,0.98815262
3032016,neu,0.99974207,neg,0.56321962
3032016,neu,0.99974207,neg,0.56321962
3032016,neu,0.99607306,neu,0.52475266
3092016,neu,0.99634542,pos,0.55336006
3092016,neu,0.9686292,neu,0.99972636
3072016,neu,0.99947962,neu,0.96768877
3072016,neu,0.99947962,neu,0.96768877
3072016,neu,0.95842255,neu,0.77058697
3072016,neg,0.97862411,neg,0.66859887
3152016,neu,0.97593899,neu,0.66384434
3152016,neu,0.5889641,neu,0.88285707
3152016,neu,0.7882301,neg,0.47211035
3152016,neu,0.7882301,neg,0.47211035
3152016,neu,0.99501581,neu,0.59086407
3172016,neu,0.98695327,,
3172016,neg,0.47181269,,
3172016,neu,0.95468114,neg,0.37336947
3172016,neu,0.95468114,neg,0.37336947
3172016,neg,0.50614512,neg,0.44875802
3162016,neu,0.65280531,neu,0.759813
3162016,neu,0.70400267,neu,0.47070401
3162016,neu,0.70400267,neu,0.47070401
3162016,neu,0.996707,neu,0.76004889
3162016,neu,0.43803484,pos,0.58992711
3162016,neu,0.70147259,neg,0.4482499
2222016,neu,0.95814779,neu,0.93015344
2222016,neu,0.58182783,,
3182016,neu,0.99320959,neu,0.84471175
3182016,neg,0.47181269,,
3192016,neu,0.99839471,,
3192016,neu,0.83622797,neu,0.82865568
3212016,neu,0.9942953,neu,0.92641158
3212016,neu,0.99319015,,
3212016,neu,0.99319015,,
3212016,neu,0.9984571,neu,0.57677177
3212016,neu,0.99246435,neu,0.94243377
3222016,neu,0.69075699,neu,0.55086273
3222016,neu,0.90391321,neg,0.6478638
3222016,neu,0.90391321,neg,0.6478638
3222016,neu,0.46410467,neg,0.47217346
3222016,neu,0.56851898,neu,0.67578227
2222016,neu,0.99947506,neu,0.96678658
2222016,neu,0.77846757,,
2222016,neu,0.98464651,neu,0.84486784
2222016,neu,0.99982739,neu,0.67656482
2222016,neu,0.86447333,neg,0.93076806
2222016,neu,0.77846757,,
2222016,neu,0.99371682,neu,0.67657278
3212016,neu,0.96448751,neg,0.80760615
3212016,neu,0.98159392,neg,0.81324937
3222016,pos,0.46753432,,
3222016,neu,0.99995582,neu,0.9986906
3222016,neu,0.99998687,,
3222016,neu,0.99998687,,
3232016,neu,0.40568139,neu,0.4792559
3232016,neu,0.84732478,neg,0.57747833
3232016,neu,0.52452563,neu,0.86689669
3232016,pos,0.46753432,,
3232016,neu,0.9984571,neu,0.57677177
3242016,neu,0.96255117,neu,0.6941411
3242016,neu,0.60638458,neu,0.85480421
3242016,neu,0.93930878,,
3242016,neg,0.86231942,neu,0.41219562
3252016,neu,0.99880038,neu,0.9953306
3292016,neu,0.99796794,neu,0.91090017
3292016,neg,0.40240951,neu,0.9326189
3292016,neu,0.92332561,neg,0.74371407
3302016,neu,0.94878607,,
3302016,neu,0.99999215,neu,0.98036267
3302016,neu,0.94878607,,
3302016,neu,0.9700976,neu,0.72694505
4022016,neu,0.99974214,neu,0.88695888
4042016,neu,0.99649124,neu,0.93061586
4042016,neu,0.99978933,neu,0.8937963
3302016,neu,0.90195491,neu,0.61972578
3302016,neu,0.99835101,neu,0.99121297
4082016,neu,0.98794825,neu,0.54689844
4082016,neu,0.98794825,neu,0.54689844
4082016,neu,0.85247564,,
4072016,neu,0.85247564,,
4132016,neu,0.98285192,,
4132016,neu,0.72318181,neg,0.71452961
4142016,neu,0.74085537,neg,0.64207639
4142016,neu,0.74085537,neg,0.64207639
4142016,neu,0.99946608,,
4142016,neu,0.97406433,neg,0.44858203
4142016,neu,0.66849528,neu,0.42848955
4192016,pos,0.68875521,pos,0.4440217
4192016,neu,0.90645167,neu,0.88172002
4192016,neg,0.66975982,pos,0.5102631
4192016,neu,0.6465529,,
2312016,neu,0.98198022,neu,0.65578859
4152016,neu,0.99894715,neu,0.93937056
4152016,neu,0.99894715,neu,0.93937056
4152016,neu,0.98649972,neu,0.71402774
4152016,neu,0.51997473,neg,0.62288389
4152016,neu,0.51997473,neg,0.62288389
4152016,neu,0.94958326,,
4222016,neu,0.89157193,,
4202016,neu,0.53646292,,
4202016,neu,0.61394756,neg,0.72715456
4202016,neu,0.53646292,,
4262016,neg,0.54969238,neu,0.82170912
4262016,neu,0.9788194,neu,0.91262299
4262016,neu,0.81782982,neg,0.38567021
4262016,neu,0.99969693,neu,0.95784754
4142016,neu,0.99218375,,
4142016,neu,0.99218375,,
4142016,neu,0.82247754,neg,0.56641002
4142016,neu,0.99336863,neg,0.71754334
4272016,neu,0.66772163,,
4272016,neg,0.94945435,neg,0.95227409
4272016,neu,0.63185503,neg,0.65333884
4272016,neu,0.97271706,neu,0.51315957
4272016,neu,0.99718154,neu,0.76599884
4272016,neu,0.99977541,neg,0.51287253
4152016,neg,0.78618527,,
4152016,neg,0.81086245,neg,0.66948383
4152016,neg,0.83317424,neg,0.76127883
4272016,neu,0.84469472,neu,0.65831879
4272016,neg,0.84018892,,
4272016,neg,0.84018892,,
4282016,neu,0.9948575,neg,0.51439757
4282016,neu,0.84202396,neu,0.6772203
4282016,neu,0.6415537,neg,0.97702188
4282016,neu,0.70076888,neu,0.59500927
4282016,neu,0.99968618,neg,0.56479592
4282016,neu,0.99968618,neg,0.56479592
4282016,neu,0.91745751,neu,0.90364664
4282016,neu,0.91745751,neu,0.90364664
4282016,neu,0.85018092,neu,0.7174434
4292016,neu,0.97497467,neu,0.93136861
4292016,neg,0.94132965,neg,0.59761992
4292016,neu,0.96858886,,
5042016,neu,0.90436246,neg,0.62686224
5042016,neu,0.71352918,neg,0.75937731
5052016,neu,0.54854101,neu,0.48147094
5052016,neu,0.57553977,neg,0.72618691
5052016,neu,0.99154842,neu,0.88299528
5092016,neu,0.55305731,,
5092016,neu,0.99910439,pos,0.51091212
5102016,neu,0.69653724,,
5102016,neg,0.66946919,neu,0.39459389
5122016,neg,0.70132907,neu,0.94506899
5122016,neu,0.9716746,,
5122016,neu,0.88968192,neu,0.98191866
5122016,neu,0.9716746,,
5122016,neg,0.92646106,neg,0.64472006
5132016,neu,0.90464911,neu,0.92536079
5132016,neu,0.99103549,neg,0.57317074
5132016,neu,0.99103549,neg,0.57317074
5132016,neu,0.99873445,neu,0.99191208
5132016,pos,0.57155288,neu,0.49100466
5132016,pos,0.57155288,neu,0.49100466
5162016,neu,0.93995287,,
5162016,neu,0.58983756,pos,0.4859385
5162016,neu,0.857371,neu,0.50007978
5162016,neu,0.93826091,neu,0.61146294
5162016,neg,0.74909407,pos,0.43038793
5172016,neg,0.7767848,neg,0.47064321
5172016,neu,0.97939483,neu,0.7342727
5172016,neg,0.7699241,neg,0.47064321
5172016,neu,0.68823274,neu,0.80232571
5172016,neu,0.9168991,neu,0.7789124
5172016,neu,0.9168991,neu,0.81308198
5172016,neu,0.99144468,neu,0.99005091
5182016,neu,0.97443615,neu,0.96711679
5182016,neu,0.98888466,neu,0.94007291
5182016,neu,0.99438437,,
5192016,neg,0.68841068,neu,0.40242274
5192016,neu,0.59994847,pos,0.46522238
5212016,neu,0.99144524,neu,0.97777057
5252016,neu,0.67980413,neu,0.94542502
5252016,neu,0.98971403,neg,0.6431166
5252016,neu,0.98971403,neg,0.6431166
5252016,neu,0.50552549,neu,0.6180564
5122016,neg,0.55611516,neg,0.48329473
5122016,neu,0.98498417,neu,0.77512012
5122016,neu,0.96218179,neg,0.66107502
5122016,neu,0.96774389,neu,0.65336726
5132016,neg,0.99950265,neg,0.72203763
5132016,neu,0.76870033,pos,0.43906415
5162016,neu,0.9130395,neu,0.88265611
5162016,neu,0.98377714,pos,0.38418495
5162016,neu,0.56130354,pos,0.71308691
5172016,neg,0.80250955,neg,0.47064321
5172016,neu,0.98792993,neg,0.42865934
5202016,neu,0.99491715,neg,0.38133518
5202016,neu,0.95062546,neu,0.46941019
5242016,neu,0.99842295,,
5242016,neu,0.99842295,,
5242016,neu,0.9848733,,
5242016,neu,0.9848733,,
5192016,neu,0.59994847,pos,0.46522238
5302016,neu,0.99176792,neu,0.85951757
6012016,neu,0.96555319,,
6012016,neu,0.90244138,neu,0.62044977
6012016,neu,0.90244138,neu,0.62044977
6012016,neu,0.46821094,neg,0.68732682
6012016,neu,0.49857176,,
6012016,neu,0.49857176,,
6012016,neu,0.75126725,pos,0.39727241
6032016,neu,0.5949585,,
6032016,neu,0.96710628,neu,0.85097534
6032016,neg,0.8239152,neg,0.65140607
6032016,neg,0.8239152,neg,0.65140607
