date,label,confidence,entity-label,entity-confidence
6252012,neu,0.7927681,pos,0.55272117
6252012,neu,0.71801165,,
6262012,pos,0.66382376,,
6262012,neu,0.95168542,pos,0.51076363
6262012,neu,0.68103895,,
6262012,neu,0.93258009,pos,0.51076363
6272012,neu,0.78597055,,
6272012,neg,0.86039217,,
6272012,neg,0.96048403,,
6272012,pos,0.53362558,,
6272012,neg,0.95318514,,
6272012,neu,0.91953239,,
6282012,neu,0.5174816,pos,0.45548329
6282012,neu,0.83818608,pos,0.45548329
7022012,neu,0.66787565,,
7022012,neu,0.64782067,,
7032012,neg,0.9855872,,
7022012,neg,0.69013587,,
7022012,neg,0.77960325,,
6292012,neg,0.42772195,,
6292012,neu,0.51853989,,
6292012,neu,0.88368943,,
6292012,neu,0.83207279,,
6292012,neg,0.69082319,,
7112012,neu,0.84721625,,
7112012,neu,0.63143126,,
7062012,pos,0.67018196,pos,0.72660825
7062012,neg,0.51204721,,
6292012,neg,0.83219781,,
7172012,neu,0.9043445,,
7172012,neu,0.89107485,,
7172012,neu,0.52776944,,
7182012,neu,0.97510921,,
7182012,neu,0.83165783,,
7182012,neu,0.63928245,,
7182012,neu,0.51560578,,
7182012,pos,0.81359203,,
7192012,pos,0.99067512,,
7192012,neg,0.66762131,,
7192012,neu,0.57394872,,
7202012,neu,0.88806763,,
7212012,neg,0.84177951,,
7212012,neg,0.91677709,,
7202012,neu,0.58805948,,
7202012,neu,0.99668125,,
7202012,neu,0.9702129,,
7202012,neg,0.68260412,,
7202012,neu,0.85234822,,
7202012,neg,0.55724707,,
7202012,neg,0.70857948,,
7202012,neg,0.80973195,,
7232012,neu,0.89869829,,
7232012,neu,0.9424376,,
7232012,neg,0.56777619,,
7232012,neg,0.63639712,,
7242012,neg,0.98054707,,
7252012,neu,0.76928338,,
7252012,neu,0.98806924,,
7252012,neu,0.99253935,,
7252012,neu,0.91946408,,
7252012,neu,0.99787444,,
7252012,neu,0.99938476,,
7262012,neg,0.90065757,,
7292012,neu,0.99859112,,
7262012,neu,0.92172741,,
7262012,neu,0.96896758,,
7262012,neg,0.95267253,,
7262012,neu,0.95410831,,
7262012,neg,0.59859367,,
7262012,neu,0.82252269,,
7262012,neu,0.8566284,,
7262012,neu,0.98774105,,
7272012,neu,0.95332213,,
7302012,neg,0.55282533,,
7302012,neu,0.99763063,,
7312012,neg,0.85438505,,
8012012,neg,0.72995794,,
8012012,neg,0.79561188,,
8012012,neg,0.89951327,,
8012012,neg,0.95187437,,
8022012,neu,0.56467135,,
8072012,neu,0.99856094,,
8102012,neu,0.81199376,,
8102012,pos,0.50621386,,
7312012,neg,0.91488705,,
7312012,neu,0.62333153,,
7312012,neg,0.85486437,,
7312012,neu,0.72442436,,
8022012,neu,0.95701182,,
8022012,neu,0.9275873,,
8022012,neu,0.95465194,,
8022012,neg,0.66063997,,
8152012,neu,0.99892378,,
8152012,neg,0.74497618,,
8152012,neu,0.9969355,,
8162012,neg,0.53647251,,
8142012,neg,0.85032571,,
8142012,neg,0.939854,,
8162012,neg,0.38018317,,
8162012,neu,0.96093577,,
8162012,neu,0.47199302,,
8162012,neu,0.99956925,,
8182012,pos,0.7892825,,
8182012,pos,0.66095643,,
8212012,neu,0.82134783,,
8212012,neu,0.62304008,,
8212012,neg,0.74791333,,
8212012,neu,0.94820178,,
8212012,neg,0.9621144,,
8212012,pos,0.76667704,,
8212012,neg,0.95803472,,
8212012,neu,0.9937762,,
8212012,neg,0.98680855,neu,0.90449878
8202012,neu,0.51282321,,
8202012,neu,0.77681055,,
8202012,pos,0.66744959,,
8202012,neu,0.6717709,,
8202012,neu,0.89403267,,
8222012,neu,0.93732899,,
8232012,neu,0.50465114,,
8232012,neg,0.50746632,,
8232012,neu,0.83398355,,
8232012,neu,0.72411269,,
8222012,neu,0.86957903,,
8222012,neu,0.95136715,,
8222012,neu,0.86311875,,
8222012,neu,0.91690271,,
8222012,neg,0.70597318,,
8222012,neg,0.57405209,,
8222012,neg,0.83292585,,
8272012,neu,0.71657864,,
8272012,neu,0.62359947,neu,0.86188392
8302012,neg,0.78744994,,
8302012,neu,0.9491858,,
8302012,neu,0.92599914,,
8302012,neg,0.68522458,,
8302012,neg,0.84591697,,
8272012,pos,0.58107203,,
8272012,pos,0.72390015,,
8252012,pos,0.4132632,,
8252012,neg,0.9662388,,
8252012,neg,0.99173356,,
8312012,pos,0.96026382,,
8312012,pos,0.85455371,,
9042012,neg,0.64706832,,
9042012,neg,0.49459831,,
9042012,neu,0.60418144,,
9042012,neu,0.71679538,pos,0.71802902
9052012,neu,0.7876816,,
9072012,neu,0.92574625,,
9052012,neu,0.93208069,,
9212012,neg,0.99743009,,
9212012,neu,0.98371103,,
9212012,neu,0.99675464,,
9212012,neu,0.94001396,,
9212012,pos,0.47741863,,
9222012,neg,0.87543699,,
9252012,neg,0.87753825,,
9252012,neg,0.76600006,,
10012012,neu,0.98111125,,
10012012,neu,0.99478058,,
10012012,neu,0.99209092,,
10012012,neu,0.95693732,,
9272012,neu,0.87481037,,
9282012,neg,0.47272103,pos,0.75268941
9282012,neu,0.99999142,neu,0.40538122
9312012,neu,0.98111125,,
9312012,neu,0.99478058,,
9312012,neu,0.99209092,,
9312012,neu,0.95693732,,
9272012,neu,0.92536181,,
9272012,neu,0.93805164,,
10022012,neu,0.98502041,,
10022012,neu,0.98630827,,
10022012,pos,0.97552128,,
10022012,pos,0.94775723,,
9262012,neu,0.99730909,neu,0.3998335
10032012,pos,0.98366808,,
10042012,neu,0.77614106,,
10042012,neu,0.97922163,,
10042012,neu,0.85968402,,
10042012,neu,0.82260599,,
10042012,neu,0.69606951,,
10042012,neu,0.8368874,,
10042012,neu,0.49500134,,
10052012,neg,0.49293483,,
10042012,neu,0.90795011,,
10052012,neu,0.73640393,,
10052012,neu,0.89944202,,
10052012,neu,0.90390589,,
10052012,neu,0.96387968,,
10162012,neu,0.90748836,,
10082012,neg,0.95924999,,
10082012,pos,0.98235321,,
10082012,pos,0.97119366,,
10082012,neg,0.92661406,,
10192012,neu,0.79447043,,
10202012,neg,0.9176506,,
10212012,neu,0.80372998,pos,0.65725025
10232012,neu,0.8461003,,
10232012,neu,0.71949244,,
10232012,neu,0.66808731,,
10242012,neu,0.91784366,,
10232012,neu,0.90896351,,
10232012,neu,0.90581734,,
10232012,neu,0.8603041,,
10232012,neu,0.89933938,,
10232012,neu,0.77046267,,
10242012,neu,0.60081921,,
10242012,neg,0.49610535,,
10242012,neu,0.64596252,,
10242012,neu,0.54076159,,
10262012,neg,0.98440446,,
10262012,pos,0.94537724,,
10262012,pos,0.82673153,,
10262012,neu,0.96093604,neu,0.70075096
10262012,neu,0.8717949,,
10262012,neu,0.87768359,,
10262012,neu,0.78080116,,
10292012,neg,0.81008146,,
10292012,neu,0.96658252,,
10292012,neu,0.96200065,,
11022012,neg,0.83414783,,
11022012,neg,0.86686854,,
10312012,neu,0.83136731,,
10312012,neu,0.70394793,,
11062012,neu,0.53304759,,
11062012,neu,0.95716725,,
11082012,neu,0.50130917,,
11092012,neu,0.89979728,,
11142012,neg,0.74904132,,
11142012,neg,0.59133429,,
11152012,neu,0.95523878,,
11152012,neg,0.68067336,,
11162012,neu,0.67080583,,
11162012,neu,0.6939687,,
11132012,neu,0.85066792,,
11142012,neg,0.51282612,,
11142012,neu,0.76965744,,
11142012,neu,0.74918079,,
11132012,neu,0.89186503,,
11202012,neu,0.91012927,,
11202012,neu,0.98401176,,
11212012,neu,0.65440515,,
11212012,neu,0.60510156,,
11212012,neu,0.7171545,,
11262012,neu,0.91451787,,
11262012,neu,0.88490406,,
11272012,neu,0.99989347,,
11272012,neu,0.58895006,,
11272012,neu,0.90293559,,
11292012,neu,0.99080949,,
11292012,neu,0.99472452,,
11292012,neu,0.70104883,,
11302012,neu,0.85613124,,
11302012,neu,0.99086655,,
11302012,neg,0.75281516,,
11302012,neg,0.82251611,,
12042012,neu,0.98513607,pos,0.64659254
12042012,neg,0.49485544,pos,0.70870619
12042012,neu,0.99078345,,
12042012,neu,0.95346376,,
12042012,neu,0.99286639,,
12032012,pos,0.96073202,,
12072012,pos,0.8772496,,
12072012,neg,0.63503709,neg,0.54889457
12072012,neu,0.65391301,neg,0.54889457
12072012,neu,0.99979704,,
12082012,pos,0.80681588,,
12092012,neu,0.97455277,,
12092012,pos,0.79955762,,
12062012,neu,0.99155818,,
12122012,pos,0.77431527,,
12122012,pos,0.60893475,,
12122012,neu,0.53189416,,
12122012,neu,0.95675481,,
12122012,neu,0.96369924,,
12172012,neu,0.99988546,,
12172012,neu,0.6485337,,
12172012,neu,0.74464986,,
12172012,neu,0.89636585,,
12112012,neu,0.99883796,neg,0.54542974
12112012,pos,0.6838865,,
12112012,pos,0.58925281,,
12162012,neg,0.88883891,,
12192012,neu,0.83960413,,
12192012,neu,0.99960457,pos,0.57797228
12192012,neu,0.70599365,,
12192012,neu,0.99952342,,
12182012,neg,0.47147582,,
12202012,neg,0.51645385,,
12052012,neu,0.99998577,pos,0.52900287
12052012,neu,0.99999094,pos,0.52900287
12062012,pos,0.54177901,,
12062012,neg,0.55048814,,
12062012,neg,0.74956618,,
12172012,neg,0.89862006,,
12172012,neg,0.94695596,,
12172012,neg,0.94964817,,
12182012,neg,0.94097072,,
12182012,neu,0.9925595,,
12182012,neu,0.99782742,,
12052012,neg,0.69699648,,
12052012,pos,0.8525019,,
12282012,neu,0.92708573,,
12282012,neu,0.96847308,,
1142013,neu,0.96466501,,
1152013,pos,0.39856603,,
1152013,neu,0.6330948,,
1152013,neu,0.68389713,,
1152013,neu,0.62381983,,
1162013,pos,0.60891739,,
1162013,pos,0.84927438,,
1162013,neu,0.84228694,,
1162013,neu,0.84689384,,
1162013,pos,0.89247549,,
1162013,pos,0.89556788,,
1172013,neu,0.99843902,,
1222013,neu,0.99117343,,
1232013,neu,0.55337682,pos,0.61176106
1242013,neu,0.98593839,,
1242013,neu,0.71996998,,
1252013,neu,0.92463798,,
1302013,neu,0.64945761,,
1302013,neu,0.64876566,,
1302013,neu,0.78976443,,
1302013,neu,0.80808776,,
1302013,neu,0.89580518,,
1302013,pos,0.54524133,,
1302013,neu,0.97017812,,
1312013,pos,0.52207439,,
2012013,neu,0.99978565,,
